"seg_id","oci","street","street_from","street_to","seg_length_ft","seg_width_ft","func_class","pvm_class","area_sq_ft","oci_desc","oci_wt"
"SS-026853",77.692,"TRITON AV","TRITON PL","HERMES ST",299.6567,36,"Residential","AC Improved",10787.6412,"Good",838113.4201104
"SS-026854",73.024,"TRITON AV","HERMES ST","IONIAN ST",379.4007,36,"Residential","AC Improved",13658.4252,"Good",997392.8418048
"SS-026855",63.6,"TRITON PL","BEGIN","TRITON AV",192.0654,30,"Residential","AC Improved",5761.962,"Fair",366460.7832
"SS-026856",26.122,"TROJAN AV","ATHENS ST","60TH ST",396.8585,36,"Collector","AC Improved",14286.906,"Poor",373202.558532
"SS-026857",37,"TROJAN AV","EAST OVERLOOK DR","ATHENS ST",271.7426,36,"Collector","AC Improved",9782.7336,"Poor",361961.1432
"SS-026858",35.616,"TROJAN AV","CORINTH ST","EAST OVERLOOK DR",266.811,36,"Collector","AC Improved",9605.196,"Poor",342098.660736
"SS-026859",31.544,"TROJAN AV","WEST OVERLOOK DR","CORINTH ST",259.6386,36,"Collector","AC Improved",9346.9896,"Poor",294841.4399424
"SS-026860",81.408,"TROJAN AV","52ND ST","DAWSON AV",322.0016,38,"Residential","AC Improved",12236.0608,"Good",996113.2376064
"SS-026861",35.63,"TROJAN AV","56TH ST","56TH ST",33.9999,40,"Collector","AC Improved",1359.996,"Poor",48456.65748
"SS-026862",78.724,"TROJAN AV","DAWSON AV","53RD ST",364.0123,38,"Residential","AC Improved",13832.4674,"Good",1088947.1635976
"SS-026863",40.918,"TROJAN AV","56TH ST","VALE WY",214.0373,40,"Collector","AC Improved",8561.492,"Fair",350319.129656
"SS-026864",30.096,"TROJAN AV","58TH ST","WEST OVERLOOK DR",363.0546,36,"Collector","AC Improved",13069.9656,"Poor",393353.6846976
"SS-026865",32.092,"TROJAN AV","VALE WY","58TH ST",421.0583,40,"Collector","AC Improved",16842.332,"Poor",540504.118544
"SS-026866",81.54,"TROJAN AV","53RD ST","54TH ST",613.0988,38,"Residential","AC Improved",23297.7544,"Good",1899698.893776
"SS-026867",40.5,"TROJAN AV","54TH ST","54TH PL",134.0597,40,"Collector","AC Improved",5362.388,"Fair",217176.714
"SS-026868",22.99,"TROJAN AV","54TH PL","BERNADINE PL",360.168,40,"Collector","AC Improved",14406.72,"Poor",331210.4928
"SS-026869",35.506,"TROJAN AV","BERNADINE PL","SHARRON PL",343.0933,40,"Collector","AC Improved",13723.732,"Poor",487274.828392
"SS-026870",42.39,"TROJAN AV","SHARRON PL","56TH ST",498.1565,40,"Collector","AC Improved",19926.26,"Fair",844674.1614
"SS-026871",100,"TROJAN AV","EUCLID AV","48TH ST",329,36,"Residential","PCC Jointed Concrete",11844,"Good",1184400
"SS-026872",86.364,"TROJAN AV","48TH ST","ESTRELLA AV",328.0549,36,"Residential","AC Improved",11809.9764,"Good",1019956.8018096
"SS-026873",70.596,"TROJAN AV","ESTRELLA AV","49TH ST",329.0393,36,"Residential","AC Improved",11845.4148,"Good",836238.9032208
"SS-026874",90.8,"TROJAN AV","49TH ST","WINONA AV",330.0546,36,"Residential","AC Improved",11881.9656,"Good",1078882.47648
"SS-026875",73.824,"TROJAN AV","WINONA AV","50TH ST",335.0955,36,"Residential","AC Improved",12063.438,"Good",890571.246912
"SS-026876",53.006,"TROJAN AV","50TH ST","ALTADENA AV",332.0542,36,"Residential","AC Improved",11953.9512,"Fair",633631.1373072
"SS-026877",48.84,"TROJAN AV","ALTADENA AV","51ST ST",325.0278,36,"Residential","AC Improved",11701.0008,"Fair",571476.879072
"SS-026878",80.53,"TROJAN AV","51ST ST","52ND ST",329.0518,36,"Residential","AC Improved",11845.8648,"Good",953947.492344
"SS-026879",91,"TRUCKEE AV","SALISBURY DR","END",122.0248,30,"Residential","AC Improved",3660.744,"Good",333127.704
"SS-026880",48.59,"TRUDY LN","BEGIN","CATALINA BL",298.9315,24,"Residential","AC Improved",7174.356,"Fair",348601.95804
"SS-026884",58.828,"TRUMAN ST","BEGIN","BUCKWHEAT ST",414.6046,30,"Residential","AC Improved",12438.138,"Fair",731710.782264
"SS-026885",64.048,"TRUMAN ST","BUCKWHEAT ST","BLACK MTN RD",465.1072,36,"Residential","AC Improved",16743.8592,"Fair",1072410.6940416
"SS-026886",87.74,"TRUMBULL ST","BANGOR ST","CONCORD ST",564,34,"Residential","AC Improved",19176,"Good",1682502.24
"SS-026887",71.88,"TRUMBULL ST","LEROY ST","AKRON ST",189.1877,40,"Residential","PCC Jointed Concrete",7567.508,"Good",543952.47504
"SS-026888",82.462,"TRUMBULL ST","AKRON ST","BANGOR ST",597,34,"Residential","AC Improved",20298,"Good",1673813.676
"SS-026889",83.588,"TRUMBULL ST","EVERGREEN ST","LEROY ST",902.9547,40,"Residential","PCC Jointed Concrete",36118.188,"Good",3019047.098544
"SS-026890",73.732,"TRZA FLORACION","CAM CRISALIDA","END",681.7939,28,"Residential","AC Improved",19090.2292,"Good",1407560.7793744
"SS-026891",90,"TRZA PLAYA CANCUN","BEGIN","AVNDA PLAYA CANCUN",303.521,32,"Residential","AC Improved",9712.672,"Good",874140.48
"SS-026892",87.7,"TRZA PLAYA CATALINA","CAM PLAYA CATALINA","END",356.174,24,"Residential","AC Improved",8548.176,"Good",749675.0352
"SS-026893",83.14,"TRZA QUINTANA","CALLEJON QUINTANA","END",347.9799,32,"Residential","AC Improved",11135.3568,"Good",925793.564352
"SS-026894",44.06,"TUBEROSE ST","BEGIN","SYCAMORE DR",173,36,"Local","AC Improved",6228,"Fair",274405.68
"SS-026896",50.93,"TUBEROSE ST","SUMAC DR","END",158.2308,40,"Residential","PCC Jointed Concrete",6329.232,"Fair",322347.78576
"SS-026897",68.31,"TUBEROSE ST","POPLAR ST","MANZANITA DR",431.3932,36,"Local","AC Improved",15530.1552,"Fair",1060864.901712
"SS-026898",62.41,"TUBEROSE ST","PEPPER DR","POPLAR ST",348.7547,36,"Local","AC Improved",12555.1692,"Fair",783568.109772
"SS-026899",60.468,"TUBEROSE ST","SYCAMORE DR","PEPPER DR",339.7487,36,"Local","AC Improved",12230.9532,"Fair",739581.2780976
"SS-026900",90.502,"TUCKAWAY ST","BELLE GLADE AV","GREEN GABLES AV",856.7631,30,"Residential","AC Improved",25702.893,"Good",2326163.222286
"SS-026901",33.114,"TUDOR ST","NEGLEY AV","IRONWOOD RD",225.173,36,"Residential","AC Improved",8106.228,"Poor",268429.633992
"SS-026902",19.42,"TULA CT","GULLSTRAND ST","END",335.2288,30,"Residential","AC Improved",10056.864,"Poor",195304.29888
"SS-026903",70.798,"TULANE CT","BEGIN","TULANE ST",413.4589,30,"Residential","AC Improved",12403.767,"Good",878161.896066
"SS-026909",59,"TULANE WY","SCRIPPS ST","TULANE ST",257.7694,36,"Residential","AC Improved",9279.6984,"Fair",547502.2056
"SS-026912",100,"TULIP LN","JUNIPER ST","CRENSHAW ST",260.4806,36,"Local","AC Improved",9377.3016,"Good",937730.16
"SS-026913",78.566,"TULIP LN","CRENSHAW ST","TULIP ST",266.205,36,"Local","AC Improved",9583.38,"Good",752927.83308
"SS-026914",83,"TULIP ST","RALENE ST","SYCAMORE DR",234,36,"Collector","AC Improved",8424,"Good",699192
"SS-026915",67.058,"TULIP ST","TRAILING DR","TULIP LN",957.4549,36,"Local","AC Improved",34468.3764,"Fair",2311380.3846312
"SS-026916",69.008,"TULIP ST","BEGIN","TRAILING DR",561.1563,36,"Local","AC Improved",20201.6268,"Fair",1394073.8622144
"SS-026917",81.482,"TULIP ST","SYCAMORE DR","PEPPER DR",262.4124,36,"Collector","AC Improved",9446.8464,"Good",769747.9383648
"SS-026918",51.068,"TULIPAN WY","TUNICA CR","END",201.1618,22,"Residential","AC Improved",4425.5596,"Fair",226004.4776528
"SS-026919",56.416,"TUNICA CR","TULIPAN WY","DINAMICA WY",93.4775,40,"Residential","AC Improved",3739.1,"Fair",210945.0656
"SS-026920",87.994,"TUNICA CR","CELESTE WY","TULIPAN WY",232.1313,40,"Residential","AC Improved",9285.252,"Good",817046.464488
"SS-026921",80.344,"TUNICA CR","CELESTE WY","CELESTE WY",163.2484,40,"Residential","AC Improved",6529.936,"Good",524641.177984
"SS-026922",53.14,"TUNICA CR","DINAMICA WY","INMAN ST",415,40,"Residential","AC Improved",16600,"Fair",882124
"SS-026923",84.53,"TUPELO CV","ACAMA PL","END",252.4744,30,"Residential","AC Improved",7574.232,"Good",640249.83096
"SS-026926",55.776,"TURLOCK CT","BEGIN","ELLINGHAM ST",404.233,30,"Residential","AC Improved",12126.99,"Fair",676394.99424
"SS-026927",80.556,"TURNBRIDGE WY","HIGHSMITH LN","MULVANEY DR",480,36,"Residential","AC Improved",17280,"Good",1392007.68
"SS-026928",83.444,"TURNBRIDGE WY","WHITEPORT LN","HIGHSMITH LN",274,40,"Residential","AC Improved",10960,"Good",914546.24
"SS-026929",77.848,"TURNBRIDGE WY","VERLANE DR","WHITEPORT LN",219,40,"Residential","AC Improved",8760,"Good",681948.48
"SS-026930",82.744,"TURNBRIDGE WY","TOMMY CT","VERLANE DR",201,36,"Residential","AC Improved",7236,"Good",598735.584
"SS-026931",77.816,"TURNBRIDGE WY","TOMMY DR","TOMMY CT",56,36,"Residential","AC Improved",2016,"Good",156877.056
"SS-026932",86.5,"TURNBRIDGE WY","FERGUSON WY","TOMMY DR",169,36,"Residential","AC Improved",6084,"Good",526266
"SS-026933",49.6,"TURNFORD DR","ACUFF DR","END",95.0684,36,"Residential","AC Improved",3422.4624,"Fair",169754.13504
"SS-026934",80.664,"TURNFORD DR","WARMWELL DR","ACUFF DR",390.5854,36,"Residential","AC Improved",14061.0744,"Good",1134222.5054016
"SS-026935",85.158,"TURNFORD DR","BOBHIRD DR","WARMWELL DR",293.3429,36,"Residential","AC Improved",10560.3444,"Good",899297.8084152
"SS-026936",79.902,"TURQUOISE ST","CASS ST","DAWES ST",579.1933,40,"Residential","AC Improved",23167.732,"Good",1851148.122264
"SS-026937",82.848,"TURQUOISE ST","BAYARD ST","CASS ST",438.5113,40,"Residential","AC Improved",17540.452,"Good",1453191.367296
"SS-026938",85.468,"TURQUOISE ST","LA JOLLA MESA DR","BAYARD ST",738.1165,40,"Residential","AC Improved",29524.66,"Good",2523413.64088
"SS-026940",75.858,"TURQUOISE ST","WRELTON DR","LA JOLLA MESA DR",346.0655,66,"Residential","AC Improved",22840.323,"Good",1732621.222134
"SS-026942",62.96,"TURQUOISE ST","LA JOLLA BL","END",280.4057,66,"Residential","AC Improved",18506.7762,"Fair",1165186.629552
"SS-026943",63.918,"TURQUOISE ST","LA JOLLA BL","END",172.0459,66,"Residential","AC Improved",11355.0294,"Fair",725790.7691892
"SS-026944",71.064,"TURQUOISE ST","DAWES ST","CARDENO DR",1160.3345,40,"Residential","AC Improved",46413.38,"Good",3298320.43632
"SS-026945",65.12,"TURQUOISE ST","BEGIN","WRELTON DR",305.3691,66,"Residential","AC Improved",20154.3606,"Fair",1312451.962272
"SS-026946",61.404,"TURRET DR","JERABACK DR","SAUNDERS DR",825.626,36,"Residential","AC Improved",29722.536,"Fair",1825082.600544
"SS-026947",65,"TURTLEBACK CT","BEGIN","TURTLEBACK LN",87.046,40,"Residential","AC Improved",3481.84,"Fair",226319.6
"SS-026948",59.838,"TURTLEBACK LN","TURTLEBACK CT","CLOUDCREST DR",1495.85,36,"Residential","AC Improved",53850.6,"Fair",3222312.2028
"SS-026949",55.604,"TURTLEBACK RD","CLOUDCREST DR","TURTLEBACK CT",261.5634,36,"Residential","AC Improved",9416.2824,"Fair",523582.9665696
"SS-026950",52.482,"TURTLEBACK RD","TRAILSIDE CT","CLOUDCREST DR",266.0462,40,"Residential","AC Improved",10641.848,"Fair",558505.466736
"SS-026951",54.952,"TURTLEBACK RD","TRAILSIDE WY","TRAILSIDE CT",126.1499,40,"Residential","AC Improved",5045.996,"Fair",277287.572192
"SS-026952",48.49,"TURTLEBACK RD","BIG SPRINGS WY","TRAILSIDE WY",335.3788,40,"Residential","AC Improved",13415.152,"Fair",650500.72048
"SS-026953",53.998,"TURTLEBACK RD","BLAZEWOOD WY","BIG SPRINGS WY",549.5379,40,"Residential","AC Improved",21981.516,"Fair",1186957.900968
"SS-026954",39.516,"TURTLEBACK RD","WILLOWWOOD DR","BLAZEWOOD WY",393.6873,40,"Residential","AC Improved",15747.492,"Poor",622277.893872
"SS-026955",43.824,"TURTLEBACK RD","MATURIN DR","WILLOWWOOD DR",480.4331,40,"Residential","AC Improved",19217.324,"Fair",842180.006976
"SS-026956",75.8,"TUSCANY LN","CHINON CR","END",174.0986,30,"Residential","AC Improved",5222.958,"Good",395900.2164
"SS-026958",76.464,"TUSTIN ST","MACAULAY ST","OLIPHANT ST",542.0149,36,"Residential","AC Improved",19512.5364,"Good",1492006.5832896
"SS-026959",51.248,"TUTHER WY","SKYLINE DR","SKYLINE DR",1417.2607,36,"Residential","AC Improved",51021.3852,"Fair",2614743.9487296
"SS-026960",40.918,"TUXEDO RD","JACKSON DR","MONTE VERDE DR",518.1069,40,"Residential","PCC Jointed Concrete",20724.276,"Fair",847995.925368
"SS-026961",73.944,"TUXEDO RD","MONTE VERDE DR","BEDLOW CT",264.7388,40,"Residential","AC Improved",10589.552,"Good",783033.833088
"SS-026962",84.6,"TUXEDO RD","STONEVIEW CT","END",154.4681,40,"Residential","AC Improved",6178.724,"Good",522720.0504
"SS-026963",66.118,"TUXEDO RD","BEDLOW CT","BESTWOOD CT",781.1041,40,"Residential","AC Improved",31244.164,"Fair",2065801.635352
"SS-026964",88,"TUXEDO RD","VOLCLAY DR","STONEVIEW CT",334.6885,40,"Residential","AC Improved",13387.54,"Good",1178103.52
"SS-026965",87,"TUXEDO RD","GOLFCREST DR","VOLCLAY DR",329.8257,40,"Residential","PCC Jointed Concrete",13193.028,"Good",1147793.436
"SS-026966",46.554,"TUXEDO RD","BESTWOOD CT","AQUEDUCT CT",280.959,40,"Residential","AC Improved",11238.36,"Fair",523190.61144
"SS-026967",83.712,"TUXEDO RD","MELOTTE ST","GOLFCREST DR",300.1018,36,"Residential","AC Improved",10803.6648,"Good",904396.3877376
"SS-026968",78.802,"TUXEDO RD","ROWENA ST","MELOTTE ST",291.8918,36,"Residential","AC Improved",10508.1048,"Good",828059.6744496
"SS-026969",80.364,"TUXEDO RD","RONDEL CT","ROWENA ST",1176.9993,36,"Residential","AC Improved",42371.9748,"Good",3405181.3828272
"SS-026970",43.856,"TUXEDO RD","AQUEDUCT CT","RONDEL CT",423.4548,40,"Residential","AC Improved",16938.192,"Fair",742841.348352
"SS-026971",83.32,"TUXFORD DR","WARMWELL DR","DENT DR",242.128,36,"Residential","AC Improved",8716.608,"Good",726267.77856
"SS-026972",45.5,"TWAIN AV","ELSA RD","50TH ST",156.2723,40,"Prime","AC Improved",6250.892,"Fair",284415.586
"SS-026973",59.018,"TWAIN AV","WINONA AV","ELSA RD",258.0949,40,"Prime","AC Improved",10323.796,"Fair",609289.792328
"SS-026974",67.948,"TWAIN AV","DANBURY WY","WINONA AV",255.9726,40,"Prime","AC Improved",10238.904,"Fair",695713.048992
"SS-026975",66.206,"TWAIN AV","MISSION GORGE RD","DECENA DR",300.06,40,"Prime","AC Improved",12002.4,"Fair",794630.8944
"SS-026976",59.77,"TWAIN AV","DECENA DR","WANDA CT",403.0792,40,"Prime","AC Improved",16123.168,"Fair",963681.75136
"SS-026977",57.528,"TWAIN AV","WANDA CT","DELOR CT",188.0425,40,"Prime","AC Improved",7521.7,"Fair",432708.3576
"SS-026978",49.28,"TWAIN AV","DELOR CT","CRAWFORD ST",277.0452,40,"Prime","AC Improved",11081.808,"Fair",546111.49824
"SS-026979",55.494,"TWAIN AV","CRAWFORD ST","MOHLER ST",250.257,40,"Prime","AC Improved",10010.28,"Fair",555510.47832
"SS-026980",45.872,"TWAIN AV","MOHLER ST","HODSON ST",210.7706,40,"Prime","AC Improved",8430.824,"Fair",386738.758528
"SS-026981",57.21,"TWAIN AV","HODSON ST","48TH ST",305.955,40,"Prime","AC Improved",12238.2,"Fair",700147.422
"SS-026982",55.258,"TWAIN AV","48TH ST","ESTRELLA AV",248.2342,40,"Prime","AC Improved",9929.368,"Fair",548677.016944
"SS-026983",57.662,"TWAIN AV","ESTRELLA AV","FENIMORE WY",359.9999,40,"Prime","AC Improved",14399.996,"Fair",830332.569352
"SS-026984",49.842,"TWAIN AV","FENIMORE WY","LOUKELTON WY",420.1724,40,"Prime","AC Improved",16806.896,"Fair",837689.310432
"SS-026985",39.856,"TWAIN AV","LOUKELTON WY","DANBURY WY",253.1481,40,"Prime","AC Improved",10125.924,"Poor",403578.826944
"SS-026986",76.12,"TWAIN AV","FAIRMOUNT AV","MISSION GORGE RD",1157.1155,48,"Prime","AC Improved",55541.544,"Good",4227822.32928
"SS-026987",39.58,"TWIGGS ST","JUAN ST","SUNSET ST",324.4182,30,"Residential","AC Improved",9732.546,"Poor",385214.17068
"SS-026988",76.8,"TWIGGS ST","CALHOUN ST","JUAN ST",298.0018,30,"Residential","AC Improved",8940.054,"Good",686596.1472
"SS-026989",76.61,"TWIGGS ST","SAN DIEGO AV","CALHOUN ST",205.8007,30,"Residential","AC Improved",6174.021,"Good",472991.74881
"SS-026990",42.19,"TWIGGS ST","CONGRESS ST","SAN DIEGO AV",365.8004,30,"Residential","AC Improved",10974.012,"Fair",462993.56628
"SS-026991",84.4,"TWIGGS ST","BEGIN","CONGRESS ST",145.8012,30,"Residential","AC Improved",4374.036,"Good",369168.6384
"SS-026993",77.084,"TWIN LAKE DR","COMPASS LAKE DR","LAKE ADLON DR",312,40,"Residential","AC Improved",12480,"Good",962008.32
"SS-026994",62.136,"TWIN LAKE DR","FLAG LAKE ST","COMPASS LAKE DR",253,40,"Residential","AC Improved",10120,"Fair",628816.32
"SS-026995",63.428,"TWIN LAKE DR","LAKE ANDRITA AV","FLAG LAKE ST",205,40,"Residential","AC Improved",8200,"Fair",520109.6
"SS-026996",46.658,"TWIN LAKE DR","JACKSON DR","LAKE ANDRITA AV",295,40,"Residential","AC Improved",11800,"Fair",550564.4
"SS-026997",57.9,"TWIN LAKE DR","TOPAZ LAKE AV","JACKSON DR",330.6431,40,"Residential","AC Improved",13225.724,"Fair",765769.4196
"SS-026998",65.344,"TWIN LAKE DR","LAKE REE AV","TOPAZ LAKE AV",762.4575,40,"Residential","AC Improved",30498.3,"Fair",1992880.9152
"SS-026999",54.028,"TWIN LAKE DR","GLORIA LAKE AV","LAKE REE AV",220.1209,40,"Residential","AC Improved",8804.836,"Fair",475707.679408
"SS-027000",69.19,"TWIN LAKE DR","CEDAR LAKE AV","GLORIA LAKE AV",263.0172,40,"Residential","AC Improved",10520.688,"Fair",727926.40272
"SS-027001",89.962,"TWIN LAKE DR","BLUE LAKE DR","CEDAR LAKE AV",261.9998,40,"Residential","AC Improved",10479.992,"Good",942801.040304
"SS-027002",81.076,"TWIN LAKE DR","CITY BOUNDARY","BLUE LAKE DR",250.7552,40,"Residential","AC Improved",10030.208,"Good",813209.143808
"SS-027003",67.734,"TWIN MTN CR","GEMINI AV","GEMINI AV",674.9133,36,"Residential","AC Improved",24296.8788,"Fair",1645724.7886392
"SS-027004",62.4,"TWIN POND TR","MIDBLUFF AV","END",400.8574,30,"Residential","AC Improved",12025.722,"Fair",750405.0528
"SS-027005",73.472,"TWIN TRAILS CT","TWIN TRAILS DR","END",476.3756,30,"Residential","AC Improved",14291.268,"Good",1050008.042496
"SS-027006",94.136,"TWIN TRAILS DR","OVIEDO ST","RENATO ST",217.0578,40,"Major","AC Improved",8682.312,"Good",817318.122432
"SS-027007",90.232,"TWIN TRAILS DR","RENATO ST","ELLINGHAM ST",252.0177,40,"Major","AC Improved",10080.708,"Good",909602.444256
"SS-027008",88.68,"TWIN TRAILS DR","ELLINGHAM ST","KNAUL CT",283.8883,40,"Major","AC Improved",11355.532,"Good",1007008.57776
"SS-027009",78.008,"TWIN TRAILS DR","KNAUL CT","CARMEL MTN RD",382.414,40,"Major","AC Improved",15296.56,"Good",1193254.05248
"SS-027010",56.784,"TWIN TRAILS DR","CARMEL MTN RD","STIMSON CT",325.4674,64,"Major","AC Improved",20829.9136,"Fair",1182805.8138624
"SS-027011",57.972,"TWIN TRAILS DR","STIMSON CT","TWIN TRAILS CT",1033.3825,64,"Major","AC Improved",66136.48,"Fair",3834064.01856
"SS-027012",63.078,"TWIN TRAILS DR","TWIN TRAILS CT","CAYOTE AV",318.243,64,"Major","AC Improved",20367.552,"Fair",1284744.445056
"SS-027013",64.026,"TWIN TRAILS DR","CAYOTE AV","SUNDANCE AV",267.0087,64,"Major","AC Improved",17088.5568,"Fair",1094111.9376768
"SS-027014",77.906,"TWIN TRAILS DR","SUNDANCE AV","ROUNDUP AV",272.7652,64,"Major","AC Improved",17456.9728,"Good",1360002.9229568
"SS-027015",80.46,"TWIN TRAILS DR","ROUNDUP AV","TRAIL DUST AV",265.5892,64,"Major","AC Improved",16997.7088,"Good",1367635.650048
"SS-027016",51.868,"TWIN TRAILS DR","FAIRGROVE LN","PASEO MONTALBAN",530.4532,62,"Residential","AC Improved",32888.0984,"Fair",1705839.8878112
"SS-027017",73.348,"TWIN TRAILS DR","TRAIL DUST AV","OLD WEST AV",344.3135,64,"Major","AC Improved",22036.064,"Good",1616301.222272
"SS-027018",63.634,"TWIN TRAILS DR","OLD WEST AV","BLACK MTN RD",236.3603,64,"Major","AC Improved",15127.0592,"Fair",962595.2851328
"SS-027019",59.704,"TWIN TRAILS DR","BLACK MTN RD","FAIRGROVE LN",1712.9098,52,"Residential","AC Improved",89071.3096,"Fair",5317913.4683584
"SS-027020",98,"TWINFORD CT","SUMMERSHADE LN","END",152,30,"Residential","AC Improved",4560,"Good",446880
"SS-027021",39.86,"TWINING AV","CHANUTE ST","BYRD ST",239.0019,30,"Residential","AC Improved",7170.057,"Poor",285798.47202
"SS-027022",80.56,"TWINING AV","DEL SOL BL","MARCWADE DR",193.0025,40,"Residential","AC Improved",7720.1,"Good",621931.256
"SS-027023",90.46,"TWINING AV","MARCWADE DR","MARZO ST",910.1179,40,"Residential","AC Improved",36404.716,"Good",3293170.60936
"SS-027024",88.5,"TWINING AV","BYRD ST","PALM (SB) (FTG) AV",237.0002,36,"Residential","AC Improved",8532.0072,"Good",755082.6372
"SS-027025",97,"TWINLEAF CT","TWINLEAF WY","END",246.9708,30,"Residential","AC Improved",7409.124,"Good",718685.028
"SS-027027",88.394,"TWINLEAF WY","TWINLEAF CT","MONTAUBON WY",650,32,"Residential","AC Improved",20800,"Good",1838595.2
"SS-027028",86.408,"TWINLEAF WY","BEGIN","TWINLEAF CT",426.9403,32,"Residential","AC Improved",13662.0896,"Good",1180513.8381568
"SS-027029",73.69,"TYLER AV","CLEVELAND AV","CAMPUS AV",334.0742,32,"Residential","AC Improved",10690.3744,"Good",787773.689536
"SS-027030",81.88,"TYLER AV","MARYLAND ST","CLEVELAND AV",390.0332,32,"Residential","AC Improved",12481.0624,"Good",1021949.389312
"SS-027031",65.72,"TYNEBOURNE CR","HARTFIELD AV","BENCHLEY RD",169.3239,36,"Residential","AC Improved",6095.6604,"Fair",400606.801488
"SS-027032",74.14,"TYNEBOURNE CR","BENCHLEY RD","BENCHLEY RD",1404.2586,36,"Residential","AC Improved",50553.3096,"Good",3748022.373744
"SS-027033",38.5,"TYRIAN ST","MARINE ST","END",129.2828,20,"Residential","PCC Jointed Concrete",2585.656,"Poor",99547.756
"SS-027034",97.99,"TYRIAN ST","BONAIR ST","ELECTRIC AV",143.2516,40,"Residential","AC Improved",5730.064,"Good",561488.97136
